Ticker,Name,Sector,Industry,MktCap($B),Price,DollarVol($M),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,DivYield,PayoutRatio,SMA20,SMA50,ATR_PCT,RVOL,RET5,RET20,CreatedAtUTC,Source
NOW,"ServiceNow, Inc.",Technology,Software - Application,194.9,939.17,1079.61,0.2243897001449113,0.1327859334826242,0.12068,0.16951,83.33592577027092,117.690475,2.5584885869565217,0.0199034773533111,17.827827,0.0,0.0,917.0024993896484,914.8535986328123,0.0284818448447026,0.7343807088052612,0.0499502433381888,0.0223816395276013,2025-10-24T08:59:10Z,us_all
RWJ,Invesco S&P SmallCap 600 Revenue ETF,,,,48.79,6.28,,,,,,15.437723,,,,1.04,,48.17800006866455,47.79767265319824,0.0183878390227941,0.9309916070873484,0.0228511558732462,0.0265096185270532,2025-10-24T08:59:10Z,us_all
SHPU,Direxion Daily SHOP Bull 2X ETF,,,,39.24,2.29,,,,,,73.77453,,,,0.0,,35.2098503112793,32.45698204040527,0.0751252137581224,1.5335900727428329,0.1280252500276864,0.3168685177524994,2025-10-24T08:59:10Z,us_all
U,Unity Software Inc.,Technology,Software - Application,15.33,36.29,383.51,-0.1710140779777234,-0.2795561824271168,-0.26869,-0.12622,,,,0.0210978255467181,4.7869678,0.0,0.0,37.538500213623045,40.07879989624024,0.0582313154997379,0.8143055857833629,0.0452188836297633,-0.138209442186366,2025-10-24T08:59:10Z,us_all
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,22.0,150.08,248.27,-0.0162369352149335,0.0059117735320596,0.3461,0.091309994,8.018780536246275,14.361723,1.7303280722891563,0.0714674971070892,1.247693,0.0,0.0,147.4150016784668,142.8590008544922,0.0261098842241427,0.7527837220267672,0.0549698272611909,0.1062136349715658,2025-10-24T08:59:10Z,us_all
VRDN,"Viridian Therapeutics, Inc.",Healthcare,Biotechnology,2.05,22.07,27.7,-0.0382165605095541,-1218.311475409836,-1423.56,-0.65879995,,,,-0.2133843370229791,5.5230227,0.0,0.0,21.86150007247925,20.089699974060057,0.0517185570690719,1.9493638616030529,-0.0408518263671175,0.1567085840185575,2025-10-24T08:59:10Z,us_all
BCH,Banco de Chile,Financial Services,Banks - Regional,16.75,33.16,11.12,0.0235011394491853,,0.57839,0.21957001,,12.656489,7.444993529411764,,0.58958447,6.34,0.8024,31.33900032043457,30.22760009765625,0.0205497259480517,0.5013047043912622,0.0119011102899158,0.1005642472964614,2025-10-24T08:59:10Z,us_all
FSUN,FirstSun Capital Bancorp,Financial Services,Banks - Regional,1.1,39.63,4.35,0.0342206573413159,,0.33183998,0.08483,,12.621019,2.214213859649123,0.206136047198185,1.0070133,0.0,0.0,39.6955005645752,38.686000213623046,0.0391838814255545,0.9142649000591904,0.0498013527977545,-0.0020145559859431,2025-10-24T08:59:10Z,us_all
RIOX,Defiance Daily Target 2X Long RIOT ETF,,,,35.7,18.05,,,,,,,,,,0.0,,37.880500411987306,28.045900058746337,0.2105261806148141,0.861552455434385,0.074007188936644,0.3492064247231605,2025-10-24T08:59:10Z,us_all
MINT,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,,,,100.56,120.5,,,,,,,,,,4.81,,100.41902656555176,100.1572654724121,0.0002414967018626,0.7734548428554737,0.0008957533273332,0.0033891389212001,2025-10-24T08:59:10Z,us_all
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,111.01,70.62,255.53,,,0.25051,0.17158002,7.290353602811951,11.245223,,,1.9702042,5.28,0.64019996,67.4365005493164,64.4612003326416,0.0224744184022211,0.8050597438345772,0.027200039950284,0.0793214491395271,2025-10-24T08:59:10Z,us_all
NEXN,Nexxen International Ltd.,Communication Services,Advertising Agencies,0.54,8.51,4.39,0.1008575482013174,0.111692391039655,0.095699996,0.0991,4.851354604126898,8.343138,3.3372552,0.298188569435361,1.0967909,0.0,0.0,8.725,9.272799911499025,0.0475994895849386,0.4872749844816884,-0.011614335863284,-0.0699452914022348,2025-10-24T08:59:10Z,us_all
CNI,Canadian National Railway Company,Industrials,Railroads,59.9,95.96,131.66,0.0129545994770621,0.3728052266231115,0.41292,0.22296,9.145347601261,18.560928,2.7702877611940298,0.0401159890396651,2.7866185,2.65,0.4779,95.40499992370606,94.66091674804689,0.0181921285596378,0.8983072465880724,0.0137333126143079,0.0385281114697457,2025-10-24T08:59:10Z,us_all
PGF,Invesco Financial Preferred ETF,,,,14.57,1.6,,,,,,,,,,6.1,,14.557360696792603,14.51633804321289,0.0084428885311698,1.1287671232876713,0.007320300550013,-0.0009195769710512,2025-10-24T08:59:10Z,us_all
MATW,Matthews International Corporation,Industrials,Conglomerates,0.73,23.76,4.92,-0.045275762189935,0.0227819257934118,0.059120003,-0.12808,8.73848501868412,13.894736,1.848195796754456,-0.0247836395018948,1.4237776,4.21,1.131,23.53799991607666,24.165199966430663,0.0274771675795093,0.7559656071877113,0.0184312175988843,-0.0124687964970741,2025-10-24T08:59:10Z,us_all
SPDW,SPDR Portfolio Developed World ex-US ETF,,,,43.55,195.09,,,,,,17.789917,,,,2.67,,43.142499923706055,42.54720001220703,0.0097752979971856,0.6594110615424281,0.0062384580725272,0.0322351423232945,2025-10-24T08:59:10Z,us_all
CTA,Simplify Managed Futures Strategy ETF,,,,27.95,8.65,,,,,,,,,,4.69,,28.324999809265137,27.8635546875,0.0143700412227113,0.7161199670526672,-0.043135856248725,-0.0028540821172426,2025-10-24T08:59:10Z,us_all
PLTY,YieldMax PLTR Option Income Strategy ETF,,,,60.99,22.61,,,,,,,,,,0.0,,60.12307929992676,57.8657797241211,0.0567146546390065,0.7394019503378697,0.0212817018564934,0.0245512347292926,2025-10-24T08:59:10Z,us_all
FTXL,First Trust Nasdaq Semiconductor ETF,,,,120.9,1.32,,,,,,33.151535,,,,0.37,,116.4292999267578,108.22885360717774,0.0285117627944372,0.3944954128440367,0.0172486586291726,0.0923876050795255,2025-10-24T08:59:10Z,us_all
SKIL,Skillsoft Corp.,Consumer Defensive,Education & Training Services,0.15,17.1,1.22,-0.0402051923497525,-0.1077803286634949,-0.06898,-1.26763,8.224683051702069,,,0.0327514747359509,3.4933608,0.0,0.0,14.812500095367431,14.646600074768068,0.0786716719296687,1.4471373375482963,0.149966409756082,0.3266097692796281,2025-10-24T08:59:10Z,us_all
TGT,Target Corporation,Consumer Defensive,Discount Stores,42.83,94.25,745.73,-0.0078762149480504,0.0513441878076486,0.05434,0.26319,6.7937374864793725,10.984849,,0.0499931070373462,2.7773683,4.84,0.5221,89.98099899291992,92.30679916381835,0.0237968997008514,0.6102960924392317,0.0464083526072887,0.0815928466852409,2025-10-24T08:59:10Z,us_all
SPWH,"Sportsman's Warehouse Holdings, Inc.",Consumer Cyclical,Specialty Retail,0.1,2.71,1.17,-0.0701513291671421,-0.0133472886844901,-0.00828,-0.16562,25.031085561893477,,,-0.0807470674644412,0.49834496,0.0,0.0,2.8340000033378603,2.892800006866455,0.071929357267257,0.2133753899319286,-0.0251798323608628,-0.0813559341211491,2025-10-24T08:59:10Z,us_all
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,494.45,115.98,1537.22,0.0135943853694535,0.0090684153801782,0.11729,0.118310004,8.4392520541721,16.474432,1.2383749055168638,0.0553188153477672,1.8829451,3.41,0.5568,113.09850006103515,112.24739990234374,0.0175954069215632,1.1315617134544929,0.0482646782062867,0.0033740551206775,2025-10-24T08:59:10Z,us_all
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,5.12,34.84,52.47,-0.0175444988977755,0.1365155669057723,0.16022,0.3735,8.919146354354423,17.162561,,0.0414107396840118,5.376543,2.3,0.3941,34.908999824523924,33.49869937896729,0.0270419927497915,0.6531907618456391,0.0202049369217773,0.0462462747991125,2025-10-24T08:59:10Z,us_all
ERII,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls,0.95,17.87,7.5,0.1293270691629853,0.152241227296773,0.052550003,0.11951999,30.54762595710772,42.547623,2.292052498581937,0.0228843014721734,5.1797104,0.0,0.0,16.070500087738036,15.159000034332276,0.0242625133706139,0.9752089733514324,0.065593342363952,0.172572251155767,2025-10-24T08:59:10Z,us_all
MOAT,VanEck Morningstar Wide Moat ETF,,,,102.54,88.96,,,,,,24.667181,,,,1.28,,100.27799987792967,99.00080032348632,0.0135138909921328,0.845560691109856,0.0283823273196217,0.0558072283326418,2025-10-24T08:59:10Z,us_all
BRCB,"Black Rock Coffee Bar, Inc.",Consumer Cyclical,Restaurants,0.45,25.8,11.49,,,0.05795,,,,,,,0.0,0.0,23.647999954223632,,0.0681063048012909,0.2335845115500802,0.1016225086683781,0.0315873251079146,2025-10-24T08:59:10Z,us_all
ALLE,Allegion plc,Industrials,Security & Protection Services,14.73,171.22,134.79,0.0332529856469814,0.2104163442191611,0.21497,0.38994,17.81548621841542,23.137838,5.141741777777778,0.0410044334279485,7.5670657,1.16,0.275,176.31399993896486,173.93320037841798,0.0199033787420246,1.8478599147649688,-0.0353802748129401,-0.0101173613207475,2025-10-24T08:59:10Z,us_all
BAP,Credicorp Ltd.,Financial Services,Banks - Regional,20.47,257.93,79.7,0.0886594738475889,,0.49898997,0.18776,,11.362555,0.313018044077135,,0.5940692,4.27,0.5236,259.2439994812012,259.70759948730466,0.0214676288116126,0.8731250303393149,0.020898471826048,-0.0183070630180925,2025-10-24T08:59:10Z,us_all
PCMM,BondBloxx Private Credit CLO ETF,,,,50.3,2.68,,,,,,,,,,0.0,,50.31335716247558,50.229946517944335,0.0066847076499862,0.4675617312928363,0.0026113927321445,0.0001784950011538,2025-10-24T08:59:10Z,us_all
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail,0.3,4.76,11.68,-0.0795901106299425,-0.1215032942625372,-0.13517,-0.54448,,15.354839,,-0.1285435538142529,1.1287646,0.0,0.0,4.535999989509582,5.021799983978272,0.0976890600566926,0.9857777016863756,0.0842825452503812,0.0084746695907291,2025-10-24T08:59:10Z,us_all
MSIF,"MSC Income Fund, Inc.",Financial Services,Asset Management,0.63,13.34,2.09,-0.1620256547300909,,0.72901,0.08916,,9.597122,,-0.0243237723595697,0.8701892,10.79,1.036,13.189406251907348,13.473173217773438,0.0311308583718285,0.6990192006645155,0.0214394888188991,0.0042078652254071,2025-10-24T08:59:10Z,us_all
EZPW,"EZCORP, Inc.",Financial Services,Credit Services,1.1,18.1,17.11,0.1072989520905283,0.1121663806859964,0.11575,0.109519996,8.117354525876129,14.031009,0.3473022029702969,0.0711277491085641,1.1145321,0.0,0.0,18.5875,17.531199951171875,0.0315311819655569,0.4137952919150196,-0.0326028184314111,-0.0157693865037292,2025-10-24T08:59:10Z,us_all
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,3.84,56.51,84.07,0.183180876083457,0.2878026742458667,0.23268999,0.2471,7.616545413371045,15.030585,0.5505708791208791,0.1257615901969974,3.293031,0.0,0.0,54.03875007629394,54.09310028076172,0.0314707923427302,0.6133109243697479,0.0027501557419857,0.0980182251660026,2025-10-24T08:59:10Z,us_all
SLVM,Sylvamo Corporation,Basic Materials,Paper & Paper Products,1.76,43.51,13.86,0.0139747379736629,0.0915492957746478,0.03778,0.24371,5.126997679513185,8.367308,,0.0759610900963348,1.8329259,4.14,0.3462,42.83958625793457,43.37163162231445,0.028651875764134,1.0696060420493978,0.0366928057193007,0.0312405942197324,2025-10-24T08:59:10Z,us_all
WOOF,"Petco Health and Wellness Company, Inc.",Consumer Cyclical,Specialty Retail,1.04,3.7,7.73,-0.0221927573552216,0.0133563918256486,0.028900001,-0.02484,13.133267893480951,61.666668,,0.0154808793922113,0.9090909,0.0,0.0,3.6822499990463258,3.555600004196167,0.0470077248999435,0.6134537647996439,0.0306407064468849,0.0724637671143937,2025-10-24T08:59:10Z,us_all
DUSA,Davis Select U.S. Equity ETF,,,,48.49,1.64,,,,,,19.928108,,,,0.67,,47.94990005493164,47.90584007263183,0.0131367052118194,5.62693841382366,0.0236437148371595,0.0102083683013916,2025-10-24T08:59:10Z,us_all
GWRE,"Guidewire Software, Inc.",Technology,Software - Application,21.34,252.47,154.42,0.226377031240279,0.0341533474322201,0.083000004,0.04986,402.9083755643885,311.69135,159.26997956055186,0.01342896706694,14.645281,0.0,0.0,238.5449989318848,234.47799987792968,0.0250920907187236,0.5866051941045197,0.0355194772520686,0.0764475503019912,2025-10-24T08:59:10Z,us_all
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,8.21,110.08,81.72,-0.1908426077544337,0.0058395021676939,0.07419,0.0085,11.678745410576152,82.149254,,0.0631148072892591,1.9701118,1.05,0.8657,107.81300010681151,109.47940002441406,0.0266883752984019,0.6883035539900728,0.0106500521631491,0.0193536809762855,2025-10-24T08:59:10Z,us_all
HCSG,"Healthcare Services Group, Inc.",Healthcare,Medical Care Facilities,1.35,18.61,13.49,0.0265007128801253,0.0074391376627011,0.09877,0.080699995,25.09383485924532,34.462963,16.371953919239907,0.0774674270592976,2.7104573,0.0,0.0,16.46650013923645,16.0374001121521,0.0384585755281922,1.923644742470025,0.1333739661316682,0.1375305572162597,2025-10-24T08:59:10Z,us_all
CCOI,"Cogent Communications Holdings, Inc.",Communication Services,Telecom Services,2.1,42.72,46.12,0.1011582256552614,-0.1623613365935771,-0.13904999,-0.93587995,31.75068390309627,,,-0.051829176848229,43.5474,9.5,5.6232,42.30849952697754,39.24686737060547,0.0371856752815074,1.0707586277170766,-0.0474915791724496,0.071751143165031,2025-10-24T08:59:10Z,us_all
FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",Financial Services,Asset Management,0.44,12.48,1.73,,,0.89606005,0.06796,,14.344827,1.425326172366083,,1.0012836,11.91,1.7081,12.69936842918396,12.87670217514038,0.0142112870765466,0.9566409349974748,-0.0095238758412958,-0.0321203096539768,2025-10-24T08:59:10Z,us_all
NCZ,Virtus Convertible & Income Fund II,Financial Services,Asset Management,0.26,13.65,1.16,,,0.80972,0.13889,,1.2477149,,,0.96377885,10.55,0.13159999,13.806825876235962,13.56156503677368,0.0241546198450458,0.8958724202626641,-0.017985612004386,0.0129389958309953,2025-10-24T08:59:10Z,us_all
ELVN,"Enliven Therapeutics, Inc.",Healthcare,Biotechnology,1.22,20.55,8.84,,,0.0,-0.25261998,,,,-0.097283699323113,2.491513,0.0,0.0,20.64975004196167,20.139500007629398,0.0490024334242487,1.3942458587619877,-0.0551724488707794,0.1066235635312471,2025-10-24T08:59:10Z,us_all
CECO,CECO Environmental Corp.,Industrials,Pollution & Treatment Controls,1.8,50.85,27.49,0.0240215107048793,0.1499496317248505,0.09759,0.19869,31.537955829098088,35.55944,30.47081405312768,-0.0083743037672939,6.017751,0.0,0.0,50.47849960327149,48.72219985961914,0.050934124489817,0.9486282997576632,-0.0013746994764605,0.0231387865901036,2025-10-24T08:59:10Z,us_all
COLO,Global X MSCI Colombia ETF,,,,33.8,1.64,,,,,,9.971659,,,,5.6,,33.09099998474121,32.61299983978272,0.0156804698572079,0.4505245834190495,0.0053539652258902,0.0211480602782123,2025-10-24T08:59:10Z,us_all
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,6.24,28.83,117.59,0.0177469135802468,0.1440938822624086,0.15556,0.21700001,8.954469996055227,14.132353,0.8825786483637399,0.0454854201928403,2.757005,0.0,0.0,27.88150005340576,29.622000045776367,0.0280883006867598,0.9792490021672828,0.0389189161695875,0.0374234967224351,2025-10-24T08:59:10Z,us_all
TETH,21Shares Ethereum ETF,,,,19.26,6.2,,,,,,,,,,0.0,,20.85049991607666,21.473800010681156,0.0617860767767376,0.6332380004973888,-0.0020724875523261,-0.0133196835442914,2025-10-24T08:59:10Z,us_all
FMAT,Fidelity MSCI Materials Index ETF,,,,52.09,1.34,,,,,,26.021873,,,,1.65,,52.096999931335446,52.35620216369629,0.0149603653028495,1.0085669781931463,0.003854321936634,0.0167870509083751,2025-10-24T08:59:10Z,us_all
BKV,BKV Corporation,Energy,Oil & Gas E&P,1.85,20.51,9.97,-0.1868892989883357,-0.057869769225226,0.6195,-0.01329,13.515946773194257,16.811476,,0.0036826209892116,1.089856,0.0,0.0,22.223999977111816,22.20739990234375,0.0472557010519804,0.9763724451484824,0.0058852791969341,-0.1197424506238176,2025-10-24T08:59:10Z,us_all
ONEY,SPDR Russell 1000 Yield Focus ETF,,,,113.74,6.04,,,,,,16.38319,,,,3.07,,112.67900009155274,112.9776091003418,0.0109262015755731,0.1939919013089744,0.022446976770057,0.0158172663101929,2025-10-24T08:59:10Z,us_all
CDRE,"Cadre Holdings, Inc.",Industrials,Aerospace & Defense,1.73,42.6,13.83,0.1762142199895551,0.11013836715234,0.12327,0.12059,21.65367907263258,45.80645,1.70034839779237,0.0172964139253974,5.210372,0.89,0.3925,38.88500003814697,34.67800006866455,0.0368645218788502,0.6255486255486256,0.0392777928696712,0.1926090990565352,2025-10-24T08:59:10Z,us_all
KSCP,"Knightscope, Inc.",Industrials,Security & Protection Services,0.06,5.7,3.3,-0.1556614831601156,-2.517977120029054,-2.2761,-2.3655999,,,,-0.3825638388555009,2.803738,0.0,0.0,6.20550000667572,5.910000019073486,0.1160902346591024,0.7676708404166271,-0.0289608312790884,0.0251798323608627,2025-10-24T08:59:10Z,us_all
CMI,Cummins Inc.,Industrials,Specialty Industrial Machinery,57.56,417.74,366.51,0.001086158814032,0.1228351126927639,0.13016,0.2615,12.34044453148564,19.566275,0.8813637387387389,0.0256797917666698,4.8824215,1.92,0.3413,422.0145004272461,412.10078002929686,0.0272247166569219,0.8084342498931472,-0.0116640003708289,0.008936290245129,2025-10-24T08:59:10Z,us_all
VITL,"Vital Farms, Inc.",Consumer Defensive,Farm Products,1.7,38.11,39.61,0.2849380214768457,0.1030599729157515,0.12878,0.18812999,19.29757617591953,34.026787,18.90377055555556,-0.0015783350891113,5.4945216,0.0,0.0,41.25825023651123,45.40360015869141,0.0479120506451996,1.3523107707700004,-0.0559821248780917,-0.0673029847998413,2025-10-24T08:59:10Z,us_all
DGP,DB Gold Double Long ETN,,,,149.73,3.04,,,,,,,,,,,,144.40749855041503,125.9489991760254,0.0522798468195787,0.8175326274316671,-0.0798869313667657,0.1870144002856759,2025-10-24T08:59:10Z,us_all
IEP,Icahn Enterprises L.P.,Energy,Oil & Gas Refining & Marketing,4.7,8.19,5.33,-0.1643454038997214,-0.0023391812865497,-0.06853,-0.18413,196.39837257142855,10.111111,,-0.0042733842612696,1.8533603,24.42,25.0,8.260999917984009,8.32706377029419,0.0171812014064609,0.5951785920258372,0.012360868468392,-0.0024361093387017,2025-10-24T08:59:10Z,us_all
ESTA,Establishment Labs Holdings Inc.,Healthcare,Medical Devices,1.44,49.59,17.89,0.005292126599294,-0.3543157965933558,-0.27499,-2.6117802,,,,-0.0499473059094031,63.091602,0.0,0.0,43.3640001296997,41.12959999084472,0.0511479933190214,1.2397942917342426,0.0643915001110675,0.2679621421295119,2025-10-24T08:59:10Z,us_all
THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery,0.91,27.49,4.25,0.0072337044532366,0.1580311354752946,0.10767999,0.10877,10.214546085776709,17.398733,4.832981388888889,0.0512308403259546,1.7843697,0.0,0.0,26.747999954223637,26.35680000305176,0.0319596669753202,0.4391127206880941,0.0173944968686869,0.0319069219573635,2025-10-24T08:59:10Z,us_all
DOX,Amdocs Limited,Technology,Software - Infrastructure,9.19,83.52,73.93,0.0240281940849709,0.1531693115168435,0.17692,0.15731,9.788340450356571,16.906881,1.1990695744680853,0.0656707950105173,2.6221273,2.52,0.4073,82.31124496459961,83.79226928710938,0.0181992529785783,0.512348329077886,0.0124863475084324,0.0352689831998511,2025-10-24T08:59:10Z,us_all
RBA,"RB Global, Inc.",Industrials,Specialty Business Services,18.89,101.79,109.98,0.1643113381889336,0.1671570846536894,0.17437,0.07201,18.790765237785017,50.142857,3.60545012578648,0.0262664542395442,3.4637766,1.22,0.5714,104.52600021362304,111.15600006103516,0.020841230762569,0.8934959161479905,0.0144509132006931,-0.0663180696217613,2025-10-24T08:59:10Z,us_all
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,48.22,226.41,1074.31,0.388642955274004,0.2077608002638232,0.23895,,24.15522598901585,33.44313,,0.0155412145385628,-106.29577,1.27,0.4225,227.3163269042969,202.48249786376957,0.0533671438062499,0.5410155817798445,0.0016812143735998,0.0330846657727379,2025-10-24T08:59:10Z,us_all
TEN,Tsakos Energy Navigation Limited,Energy,Oil & Gas Midstream,0.72,23.97,6.26,-0.0961199056618621,0.2696801912740216,0.25887,0.06566,6.756377964259645,8.653429,,-0.2803641150274296,0.41192645,6.26,0.54150003,22.03549995422363,21.995200080871584,0.0322426786382551,2.0151952997914,0.0990371343559672,0.0453553857103072,2025-10-24T08:59:10Z,us_all
TAN,Invesco Solar ETF,,,,46.53,41.12,,,,,,21.824167,,,,0.38,,46.096000289916994,43.5539998626709,0.0359522314298925,0.2878365305741456,-0.0312304817431428,0.0645161234017499,2025-10-24T08:59:10Z,us_all
CLMT,"Calumet, Inc.",Basic Materials,Specialty Chemicals,1.73,19.99,12.82,0.0020090887347523,-0.0452289701257861,-0.094189994,,,,,-0.0450296445971609,-1.7157326,0.0,0.0,18.5895001411438,17.489600124359132,0.0430215077039751,2.024489668664604,0.0548812119423571,0.0621679115444253,2025-10-24T08:59:10Z,us_all
KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P,1.44,13.38,4.92,0.1371735756002901,0.2140470907042657,0.4894,0.0444,7.75182932614601,17.605263,,0.011458133353085,2.2449665,12.41,43.0,13.30199999809265,13.53474172592163,0.0209908032541289,0.6725341096132657,0.0428682925959045,-0.0168993055134639,2025-10-24T08:59:10Z,us_all
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,4.68,31.84,35.5,-0.102239579145121,0.0009212350594991,0.33702,0.06158,15.115950224397396,51.35484,2.837283977900553,0.0433409839632817,3.6860387,7.16,3.6613,31.0354998588562,30.947711029052734,0.0217112249537475,0.7853459486121699,-0.0148514711252673,0.0684564083139409,2025-10-24T08:59:10Z,us_all
AMCX,AMC Networks Inc.,Communication Services,Entertainment,0.33,7.63,3.05,-0.1071446086972233,-0.0135503887559808,0.11333,-0.14446999,4.2078076859719165,2.1253483,,0.1520880846945285,0.34065542,0.0,0.0,7.753999996185303,7.637999954223633,0.0410971664838389,0.719860688290049,0.045205467819698,-0.0556930462270023,2025-10-24T08:59:10Z,us_all
SPRB,"Spruce Biosciences, Inc.",Healthcare,Biotechnology,0.07,129.92,193.22,-0.5132322331251858,-39.00384911470362,-39.00385,-1.33625,,,,-0.8782752643547952,5.550002,0.0,0.0,111.61324987411498,49.85295994758606,0.3073215485986583,0.0419577598321689,-0.170423359538906,15.763870731476814,2025-10-24T08:59:10Z,us_all
GLXU,ETF Opportunities Trust T-REX 2,,,,39.65,8.81,,,,,,,,,,,,41.38074970245361,30.376219940185543,0.219428916957253,1.1338930026332965,-0.0972221498425656,0.3386225659170203,2025-10-24T08:59:10Z,us_all
NNNN,Anbio Biotechnology,Healthcare,Medical Instruments & Supplies,1.08,24.72,1.87,,,-0.68636,0.14826,,494.4,,,60.7371,0.0,0.0,30.321499633789063,39.29429969787598,0.13163718956492,0.7604159766841094,-0.1082251109059266,-0.3098827603584154,2025-10-24T08:59:10Z,us_all
ARMK,Aramark,Industrials,Specialty Business Services,10.49,39.89,90.34,0.0819170324932607,0.0443541633123134,0.039470002,0.11963,13.366686255423904,29.330881,1.292109295154185,0.01694224448306,3.3969173,1.05,0.3015,39.06100025177002,38.8552001953125,0.02485405159026,0.7456748474384676,0.0363730228664778,0.0592140082653125,2025-10-24T08:59:10Z,us_all
JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail,48.03,33.18,529.63,0.0683687637254739,0.023878461641827,-0.0030399999,0.14247,1.2788337033399666,9.24234,,0.1695339732974622,0.20711869,3.01,0.2847,34.070499897003174,33.2439998626709,0.0361276184900703,0.6849691808347956,0.0134391754475191,-0.0565822566782694,2025-10-24T08:59:10Z,us_all
AVNM,Avantis All International Markets Equity ETF,,,,71.43,2.43,,,,,,14.265125,,,,2.84,,70.76019973754883,69.7802197265625,0.0101515004884735,1.818715165737753,0.0068367718305641,0.0256318736035874,2025-10-24T08:59:10Z,us_all
MAGX,Roundhill Daily 2X Long Magnificent Seven ETF,,,,56.63,4.04,,,,,,,,,,0.7,,55.71350040435791,53.179059982299805,0.0356562703874615,0.6721391987651723,0.0514296402965746,0.0303857716787041,2025-10-24T08:59:10Z,us_all
HXL,Hexcel Corporation,Industrials,Aerospace & Defense,5.65,70.95,80.93,0.0637227501397428,0.0722544892630681,0.11063,0.05632,17.530465281541705,83.47058,0.8102034997920217,0.0293204885569089,3.6048167,1.07,0.5926,63.80100040435791,63.09500015258789,0.0338669091277548,4.837776472547799,0.1591242935705306,0.1617815179759254,2025-10-24T08:59:10Z,us_all
HOVR,New Horizon Aircraft Ltd.,Industrials,Aerospace & Defense,0.11,2.58,5.02,,,0.0,,,129.0,,-0.0987555670395491,22.434782,0.0,0.0,2.9575000047683715,2.255800013542175,0.1835825027583155,0.4567543801006896,-0.1730769171987527,0.1834861672934997,2025-10-24T08:59:10Z,us_all
CGSM,Capital Group Short Duration Municipal Income ETF,,,,26.4,4.87,,,,,,,,,,3.11,,26.377149963378905,26.31650718688965,0.0020242009931777,0.5934589560320555,-0.0005679435719462,0.0012161247330571,2025-10-24T08:59:10Z,us_all
IHYF,Invesco High Yield Bond Factor ETF,,,,22.65,1.7,,,,,,,,,,7.01,,22.63509101867676,22.556346130371093,0.0058320117721244,14.600080117505676,0.0025219894052295,0.0019931833248445,2025-10-24T08:59:10Z,us_all
NXXT,NextNRG Inc.,Utilities,Utilities - Renewable,0.24,1.88,4.18,0.1961480457174647,-0.6616173464552647,-1.5623801,,,,,-0.0301398077574216,-16.785713,0.0,0.0,2.15074999332428,1.8958999991416927,0.2009498543676449,0.6633900010782446,-0.175438588235737,0.0444444694636787,2025-10-24T08:59:10Z,us_all
JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,0.35,18.37,24.28,-0.0715000715000715,0.0060621696560963,0.1508,,11.891465593741769,2.8045802,,0.0391899845461098,-0.36449862,9.58,0.3099,18.809500217437744,18.933200073242187,0.0634963806581774,0.6969247533143653,0.0431573084918059,-0.0526043621723668,2025-10-24T08:59:10Z,us_all
DFCF,Dimensional Core Fixed Income ETF,,,,43.08,29.39,,,,,,,,,,4.62,,42.84457664489746,42.555129318237306,0.0047032371593495,1.1919316299456146,-0.0003728299385626,0.0134522548244848,2025-10-24T08:59:10Z,us_all
CGGR,Capital Group Growth ETF,,,,44.61,149.67,,,,,,32.13988,,,,0.15,,44.11750011444092,43.448200149536135,0.0162183329556953,0.9682587229273688,0.018493182360735,0.0262249679695316,2025-10-24T08:59:10Z,us_all
JFLX,JPMorgan Flexible Debt ETF,,,,50.51,3.92,,,,,,,,,,4.67,,,,0.0030952713223353,1.0822866453934414,0.0022817035771414,,2025-10-24T08:59:10Z,us_all
SDS,ProShares UltraShort S&P500,,,,14.26,340.11,1.001284227090364,-17.430375377755507,,,,,,,,6.88,,14.451000118255616,14.84966501235962,0.0258966186485,0.8772078044186801,-0.0312500020246142,-0.0364864834387691,2025-10-24T08:59:10Z,us_all
PHO,Invesco Water Resources ETF,,,,74.15,7.53,,,,,,27.10306,,,,0.54,,72.89950027465821,72.48812149047852,0.0135054538227028,0.4566479677197126,0.0184041204809379,0.0528184183527504,2025-10-24T08:59:10Z,us_all
