Ticker,Price,DollarVol($M),SMA20,SMA50,ATR_PCT,RVOL,RET5,RET20,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,DivYield,PayoutRatio,CreatedAtUTC,Source
BTCS,4.07,11.1,4.809250032901764,4.5809920263290405,0.09717442948545289,0.5202397948804416,-0.060046133169938565,-0.10352418373145034,BTCS Inc.,Financial Services,Capital Markets,0.2,2.040782963628709,0.0037223781263489466,-0.63141,-0.62905,6360.039166179142,,,-0.024587239218115824,3.1648524,1.23,0.0,2025-10-26T18:46:03Z,us_all
STT,116.12,244.32,114.96905136108398,113.34216430664063,0.03026424197648582,0.9286165808772855,0.0426506229941328,0.01086279868694806,State Street Corporation,Financial Services,Asset Management,32.77,0.08154039347007114,,0.32749,0.111499995,,12.326964,0.5359549565217392,-0.3599203941016644,1.3607547,2.89,0.3312,2025-10-26T18:46:03Z,us_all
QLYS,128.05,41.56,129.4125,132.0651998901367,0.023383729809044265,0.532372105919867,0.011453432820800025,-0.06300307609854683,"Qualys, Inc.",Technology,Software - Infrastructure,4.62,0.0957926479553004,0.31008337270944825,0.31334,0.39532003,20.111279104296425,25.507969,2.4765018446601945,0.05560253503616717,9.104159,0.0,0.0,2025-10-26T18:46:03Z,us_all
TEF,5.23,2.9,5.0920000076293945,5.245200023651123,0.015296404568389108,0.3451358599951237,0.0057692713286059405,0.03769842433701176,"Telefónica, S.A.",Communication Services,Telecom Services,29.84,0.01630916068090138,0.06269745460149488,0.104899995,-0.012949999,8.260633487597492,18.034483,,0.0703706849892785,1.7063621,6.61,1.1121,2025-10-26T18:46:03Z,us_all
KSPI,75.1,59.47,76.41474952697754,83.96039978027343,0.028135812919985875,0.48716734539255613,0.02427712475048649,-0.10595239911760601,Joint Stock Company Kaspi.kz,Technology,Software - Infrastructure,14.83,0.33361918012580083,0.002160702483955695,0.56254,0.67683,-0.2113472440323545,7.118483,0.9126260256410257,44.865711685504216,0.0073309354,9.73,0.3073,2025-10-26T18:46:03Z,us_all
EXOD,25.43,2.61,27.653500080108643,27.470000038146974,0.0804280509873789,0.90962269669494,0.02292838619589066,-0.10803226583582715,"Exodus Movement, Inc.",Technology,Software - Infrastructure,0.74,1.0889133796683081,-0.0004063420618733932,-0.25245002,0.39567003,33.70209222244211,8.829861,,-0.031762217878221366,2.6575398,0.0,0.0,2025-10-26T18:46:03Z,us_all
BOCT,48.9,5.12,48.434000205993655,47.846600189208985,0.00842826854852746,0.13955266679411202,0.012632027309724458,0.012841813634177246,Innovator U.S. Equity Buffer ETF October,,,,,,,,,28.410109,,,,,,2025-10-26T18:46:03Z,us_all
EQL,46.46,1.52,45.99700031280518,45.52891754150391,0.009286017495622224,1.593625498007968,0.014188991305305043,0.013746393808587554,ALPS Equal Sector Weight ETF,,,,,,,,,24.683699,,,,1.71,,2025-10-26T18:46:03Z,us_all
SPWH,2.66,1.15,2.8150000095367433,2.8880000066757203,0.06817936933370959,0.4575587594455519,-0.04999995316777828,-0.1249999607864174,"Sportsman's Warehouse Holdings, Inc.",Consumer Cyclical,Specialty Retail,0.1,-0.07015132916714217,-0.0133472886844901,-0.00828,-0.16562,24.959909919253278,,,-0.0809773256839895,0.48915043,0.0,0.0,2025-10-26T18:46:03Z,us_all
LUXE,9.19,3.08,8.285999989509582,8.605199918746948,0.046440209205882495,1.2541244270592276,0.1045672977728953,0.1045672977728953,LuxExperience B.V.,Consumer Cyclical,Luxury Goods,1.25,,-0.056956447450067,1.01718,0.61957,1.129249702970297,1.4314641,,0.024473009416047912,0.8274806,0.0,0.0,2025-10-26T18:46:03Z,us_all
SMLF,75.5,13.07,74.27700080871583,73.64810134887695,0.018623467538304902,0.841180888555087,0.028610332840125263,0.016287509349320217,iShares U.S. Small-Cap Equity Factor ETF,,,,,,,,,20.29771,,,,1.26,,2025-10-26T18:46:03Z,us_all
PYPG,16.48,8.35,16.70799994468689,16.55614007949829,0.08150571654027451,0.41843894640231327,0.06528760554452795,0.04767959452167747,Leverage Shares 2X Long PYPL Daily ETF,,,,,,,,,,,,,,,2025-10-26T18:46:03Z,us_all
MTG,27.38,45.35,27.345499992370605,27.7896000289917,0.018522384950157008,1.036689548580295,0.017087633104345246,-0.0483142605102731,MGIC Investment Corporation,Financial Services,Insurance - Specialty,6.31,0.045562210090537514,0.8250443962277157,0.83809996,0.14849,6.543994637953415,8.977049,1.7263555769230767,0.11570623788781752,1.2382976,2.19,0.1705,2025-10-26T18:46:03Z,us_all
IOCT,34.35,4.02,34.268999862670896,33.962820053100586,0.006714494146370979,0.16576946082201144,0.0021296509602681812,0.015220907450379517,Innovator International Developed Power Buffer ETF- October,,,,,,,,,18.547295,,,,,,2025-10-26T18:46:03Z,us_all
GRPN,20.99,25.95,21.684000110626222,23.37960006713867,0.05206560095469985,0.6938978567470606,0.03552043892918233,-0.07695690490826901,"Groupon, Inc.",Communication Services,Internet Content & Information,0.85,-0.04341146996562506,0.02461112010940098,0.018760001,-0.1521,23.810890065400187,36.189655,,0.07722843272208896,16.579779,0.0,0.0,2025-10-26T18:46:03Z,us_all
GOVZ,10.1,13.88,9.90363974571228,9.62159257888794,0.011895319585154116,0.6605297627710668,0.004475392832238967,0.05106352191726615,iShares 25+ Year Treasury STRIPS Bond ETF,,,,,,,,,,,,,4.83,,2025-10-26T18:46:03Z,us_all
WOR,58.54,13.02,56.265500450134276,60.382576599121094,0.01987651991405435,0.8384471868186212,0.0357395690269533,0.07610292782214301,"Worthington Enterprises, Inc.",Industrials,Metal Fabrication,2.91,-0.07380651728381482,-0.0067108853326551055,0.03859,0.11356,26.752630017331022,266.0909,5.809844978165938,0.05155520911832448,3.031276,1.3,3.0909,2025-10-26T18:46:03Z,us_all
PBA,38.04,55.23,39.30450000762939,38.814800109863285,0.016974621662637798,0.4837965354547646,0.00369391514543449,-0.051134927145372266,Pembina Pipeline Corporation,Energy,Oil & Gas Midstream,22.12,0.16632443531827512,0.3710614110960089,0.3404,0.10901,10.10386915092291,17.943398,1.2237320821038244,0.06928576353866966,1.4656136,5.36,0.9392,2025-10-26T18:46:03Z,us_all
WINA,412.39,32.74,460.54650115966797,469.5260009765625,0.05422225272033563,0.5202494173962335,-0.055537740899731736,-0.1793070057851549,Winmark Corporation,Consumer Cyclical,Specialty Retail,1.47,-0.023478109401935288,0.6517445806363421,0.65936,,27.086884104529894,36.754456,28.548802805373295,0.029875011074894764,-55.757843,0.93,0.3318,2025-10-26T18:46:03Z,us_all
URGN,18.97,19.89,17.51850004196167,18.390200080871583,0.05118984430969971,0.943211783948233,0.11917395041253864,0.034351098992641216,UroGen Pharma Ltd.,Healthcare,Biotechnology,0.88,0.09291163420502224,-1.1727146794624623,-1.71167,,,,,-0.1266221271442073,-9.386442,0.0,0.0,2025-10-26T18:46:03Z,us_all
AKAM,75.05,111.41,75.30149993896484,76.26539932250977,0.023441497090606358,1.054943130340477,0.03005767805463222,-0.0131492433908178,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,10.76,0.04702302251883572,0.12851059119314487,0.14934,0.092080005,13.094703011186033,26.519436,,0.045063930652388534,2.4964242,0.0,0.0,2025-10-26T18:46:03Z,us_all
FMDE,36.2,29.87,35.878000259399414,35.834183807373044,0.016150365066069004,0.4592114990728509,0.022598847530436172,0.0016602483205410135,Fidelity Enhanced Mid Cap ETF,,,,,,,,,22.115353,,,,1.21,,2025-10-26T18:46:03Z,us_all
BOND,94.32,33.1,93.62049140930176,92.85223739624024,0.002764141757765406,1.2350569226165882,0.002977443391864565,0.016699576056876664,PIMCO Active Bond Exchange-Traded Fund,,,,,,,,,1.6693805,,,,5.04,,2025-10-26T18:46:03Z,us_all
GHYG,46.22,1.01,46.12570018768311,46.09589279174805,0.0038789730553203485,0.799081515499426,0.0015167864032457068,-0.0001607493626963885,iShares US & Intl High Yield Corp Bond ETF,,,,,,,,,11.314593,,,,5.96,,2025-10-26T18:46:03Z,us_all
MSOS,4.75,67.35,5.059000039100647,4.86120002746582,0.0871879606318653,0.33658986591135426,-0.0021008883195338113,0.15291265338358806,AdvisorShares Pure US Cannabis ETF,,,,,,,,,,,,,,,2025-10-26T18:46:03Z,us_all
EPM,4.55,1.41,4.712500023841858,4.897493677139282,0.029199357957133285,0.5798600449278407,0.004415006622562556,-0.08634534672524419,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,0.16,-0.0004308487720809939,0.04863699906803355,0.085889995,0.01926,7.069678765812094,151.66667,91.80791162227604,0.060580860975833324,2.133146,10.55,16.0,2025-10-26T18:46:03Z,us_all
HBNC,16.6,7.13,15.769304513931274,15.99060516357422,0.03558519498297724,1.0917553965206261,0.08852461517834276,0.03507453678017991,"Horizon Bancorp, Inc.",Financial Services,Banks - Regional,0.85,0.02591895470612049,,1.21811,-0.26602,,14.188035,,0.015446588300258322,1.2804691,3.86,0.547,2025-10-26T18:46:03Z,us_all
ZVRA,10.61,20.54,10.514750003814697,9.410199995040893,0.0607849583508057,0.3651786244714622,-0.018047259878847588,0.08597739606512245,"Zevra Therapeutics, Inc.",Healthcare,Biotechnology,0.6,-0.1401624121481374,-1.9207191228635925,-0.47637,0.03532,,185.59971474659605,,-0.1021969277467589,4.985902,0.0,0.0,2025-10-26T18:46:03Z,us_all
DSEP,44.53,2.2,44.211450004577635,43.96871963500976,0.0057826301216757645,0.22503801317790167,0.009132727988832245,0.011976466308722289,FT Vest U.S. Equity Deep Buffer ETF - September,,,,,,,,,28.358658,,,,,,2025-10-26T18:46:03Z,us_all
ABNB,127.99,553.26,123.01599960327148,124.3684001159668,0.02287734359828235,0.7736608759119021,0.016519689787651837,0.034680687319033066,"Airbnb, Inc.",Consumer Cyclical,Travel Services,78.36,0.11949178178884745,0.22495682210708118,0.19767,0.33262002,26.106269896909364,31.065535,19.415959375,0.062177024017799495,10.081923,0.0,0.0,2025-10-26T18:46:03Z,us_all
SAFT,69.56,4.44,69.78199996948243,71.50844497680664,0.01756963037076991,0.8294136092819065,0.0008632742243706026,-0.02289654202714908,"Safety Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,1.04,0.19848997673730429,0.0913868473447242,0.11781,0.100810006,8.758110950543191,12.139616,0.16606861833105338,0.15391056370237993,1.1863424,5.29,0.6283,2025-10-26T18:46:03Z,us_all
IWMY,21.9,3.93,22.029742336273195,21.651735916137696,0.02419685162055397,0.9050126779793252,0.009770900984662045,-0.0009552866007720429,Defiance R2000 Target 30 Income ETF,,,,,,,,,,,,,71.56,,2025-10-26T18:46:03Z,us_all
GGLL,71.41,102.12,65.39450054168701,60.312764968872074,0.04736831614126255,1.0670405515968195,0.04922136678937661,0.09810864220473658,Direxion Daily GOOGL Bull 2X Shares,,,,,,,,,40.45205,,,,2.48,,2025-10-26T18:46:03Z,us_all
VLY,10.98,163.4,10.512500095367432,10.460343437194824,0.04247981488542978,1.0983518540046513,0.12040809474851466,0.028089815401518337,Valley National Bancorp,Financial Services,Banks - Regional,6.16,-0.01974704336923716,,0.47689998,0.07067,,12.477272,0.22978401473296498,0.04418410923650849,0.83874416,4.01,0.5,2025-10-26T18:46:03Z,us_all
GCI,3.77,5.11,3.8164999961853026,4.046999998092652,0.045661228139188964,0.756944623796751,0.05898877570852168,-0.11084901310447548,"Gannett Co., Inc.",Communication Services,Publishing,0.55,-0.05790580240656262,0.004125267556653395,0.035350002,0.47639,7.366308544088731,5.2361107,1.4621923205808434,0.026560917932727246,2.265625,0.0,0.0,2025-10-26T18:46:03Z,us_all
ARKW,175.97,48.22,174.86049880981446,166.83269958496095,0.030953326530948476,0.7839129958760629,0.03311219003709387,0.03939750767107886,ARK Next Generation Internet ETF,,,,,,,,,37.476963,,,,0.0,,2025-10-26T18:46:03Z,us_all
YELP,33.05,26.09,32.32550001144409,31.846200103759767,0.03125136599884977,0.5199313346044455,0.017549251935271792,0.04987292622789807,Yelp Inc.,Communication Services,Internet Content & Information,2.08,0.05609463136339232,0.12598399695705143,0.14402,0.2013,8.478079139598943,15.16055,0.6290684647302905,0.15800093323965453,2.826719,0.0,0.0,2025-10-26T18:46:03Z,us_all
CWI,35.66,7.86,35.2524995803833,34.57440002441406,0.010636139206039575,1.0576006536244382,0.008199064865278105,0.033623183982959715,SPDR MSCI ACWI ex-US ETF,,,,,,,,,17.68603,,,,2.41,,2025-10-26T18:46:03Z,us_all
SCHL,29.24,8.01,28.49749994277954,26.983675003051758,0.027481918557535998,0.5626710454296662,0.028852909663016124,0.060957922268897846,Scholastic Corporation,Communication Services,Publishing,0.74,0.02251997232182168,0.0074973666274242515,-0.37278,-0.0114400005,13.597243564356436,11.203066,,0.03831950214720281,0.8371987,2.74,1.3558999,2025-10-26T18:46:03Z,us_all
PBW,33.51,45.46,32.40449962615967,28.580920104980468,0.049665345960957126,0.6968790081231295,0.020091320489163733,0.1511507254869997,Invesco WilderHill Clean Energy ETF,,,0.19,,,,,,33.26303,,,0.38139352,1.13,,2025-10-26T18:46:03Z,us_all
DFH,23.21,6.78,24.295499992370605,26.690200119018556,0.0420908610819484,0.7499786160294244,-0.006421298029094857,-0.11310664819227878,"Dream Finders Homes, Inc.",Consumer Cyclical,Residential Construction,2.16,0.18754271610681994,0.0008589640137833563,0.057600003,0.22936001,8.794369000185236,7.511327,0.19749831143515245,-0.012587419006994281,1.619905,0.0,0.0,2025-10-26T18:46:03Z,us_all
GTES,26.13,44.18,25.45949993133545,25.33539993286133,0.027199177163245575,0.8956080191873756,0.0077130294345155725,0.04939757273413692,Gates Industrial Corporation plc,Industrials,Specialty Industrial Machinery,6.73,-0.04537560920956807,0.13749483988913133,0.15028,0.06428,12.267185777777778,33.5,,0.033977275889194254,2.0578043,0.0,0.0,2025-10-26T18:46:03Z,us_all
STE,240.76,123.6,240.9289993286133,244.61734161376953,0.01646867219749646,0.665601807663089,0.0022896123291977766,-0.03340295191527265,STERIS plc,Healthcare,Medical Devices,23.71,0.06243095288089351,0.1664137848218121,0.17849001,0.097399995,16.956083399655046,36.75725,1.6632239819004524,0.03561866762519766,3.4053268,1.05,0.3486,2025-10-26T18:46:03Z,us_all
FAUG,52.36,1.83,51.89305019378662,51.434360122680665,0.007113666301044842,0.6818507377166595,0.012451608220864108,0.01335291693233498,FT Vest U.S. Equity Buffer ETF - August,,,,,,,,,28.375252,,,,0.0,,2025-10-26T18:46:03Z,us_all
FHN,20.87,368.63,21.867500209808348,22.19705093383789,0.04062564949435418,0.5811817936831808,0.029092708708654547,-0.0866520572945817,First Horizon Corporation,Financial Services,Banks - Regional,10.44,-0.01870047543581621,,0.39485002,0.09731,,13.464517,0.530099094488189,0.08303403363875865,1.2133721,2.87,0.38709998,2025-10-26T18:46:03Z,us_all
CCEP,91.45,161.28,89.41399955749512,89.4511994934082,0.017152229803401527,0.6596659144260102,0.010050762353800424,0.02155943227825463,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,41.68,,,0.12945,0.17929001,15.369855898890622,23.569586,1.5713057333333333,,5.2084517,2.4,0.6048,2025-10-26T18:46:03Z,us_all
ONCY,1.2,1.21,1.2599999904632568,1.2093999886512756,0.05892856965462373,0.6179460894283578,0.016949238156632296,-0.06976737738815952,Oncolytics Biotech Inc.,Healthcare,Biotechnology,0.13,,,0.0,-2.49279,,,,-0.2313596739516581,19.047619,0.0,0.0,2025-10-26T18:46:03Z,us_all
SIFY,12.33,3.4,14.048999929428101,11.992599983215332,0.14320471852994623,0.4888323951334665,-0.06520088582536976,-0.0434445620404339,Sify Technologies Limited,Communication Services,Telecom Services,0.89,0.1193149044890427,0.05407203364779916,0.050079998,-0.038993384331460906,5.591436552793014,51.375,,,0.04431474,0.0,0.0,2025-10-26T18:46:03Z,us_all
SYY,77.35,202.6,79.83841094970703,80.15383087158203,0.01843200178872634,0.8506982888296695,-0.0320361040003575,-0.04985505687138769,Sysco Corporation,Consumer Defensive,Food Distribution,37.01,0.03203794835371121,0.03796192746801686,0.05545,0.97545,11.424852491236566,20.737265,1.6982613035861245,0.031799701858683534,20.185282,2.79,0.555,2025-10-26T18:46:03Z,us_all
TYRA,14.23,2.9,14.026000022888184,12.899200000762939,0.052278893939196075,0.6501031130315231,-0.01862072122508085,0.09714720503210628,"Tyra Biosciences, Inc.",Healthcare,Biotechnology,0.76,,,0.0,-0.3121,,,,-0.18525096371768168,2.5070472,0.0,0.0,2025-10-26T18:46:03Z,us_all
GJAN,41.97,1.18,41.70589981079102,41.40585990905762,0.004887854214087987,0.41237113402061853,0.00770733927854228,0.008894297119078187,FT Vest U.S. Equity Moderate Buffer ETF - January,,,,,,,,,28.318321,,,,0.0,,2025-10-26T18:46:03Z,us_all
KVUE,15.0,474.21,15.73199987411499,17.918200073242186,0.04559049606323242,0.6467539964651596,-0.018966642418348445,-0.08647990680243922,Kenvue Inc.,Consumer Defensive,Household & Personal Products,28.79,0.0007122507122507837,0.15765141007859454,0.19797,0.13564,10.276225587373167,20.0,3.177124702144559,0.04478875021780333,2.6824033,5.53,1.0933,2025-10-26T18:46:03Z,us_all
CTXR,1.82,2.83,1.4267499983310699,1.3110000038146972,0.1269623202932878,0.5626692338155324,0.25517240869020896,0.5826087740734096,"Citius Pharmaceuticals, Inc.",Healthcare,Biotechnology,0.03,,,0.0,-0.54696,,9.578948,,-0.7035776487970848,0.40489435,0.0,0.0,2025-10-26T18:46:03Z,us_all
CSQ,19.07,4.41,19.08260555267334,18.82203598022461,0.01584661819037663,0.8622552621342439,0.008461123675471915,0.0012331439121204824,Calamos Strategic Total Return Fund,Financial Services,Asset Management,3.06,,,0.47014,0.10741,,10.95977,,,1.1618838,6.45,0.7069,2025-10-26T18:46:03Z,us_all
AAT,19.95,6.37,19.845000171661376,20.131745986938476,0.01808090632505191,0.9613728529600576,0.025706939865663747,-0.01675702992835737,"American Assets Trust, Inc.",Real Estate,REIT - Diversified,1.54,0.037831736043738795,0.36617205046719475,0.24305001,0.08259,11.075927974151229,16.487604,0.63433123275966,0.03600279729838891,1.0303155,6.82,1.1157,2025-10-26T18:46:03Z,us_all
PNNT,6.49,3.35,6.469554996490478,6.733514938354492,0.023453115223552142,0.6642109344707251,0.009331251070195501,-0.016576808364314966,PennantPark Investment Corporation,Financial Services,Asset Management,0.42,,,0.73301005,0.107130006,,8.112499,6.910135434412266,0.21159163726912947,0.88179344,14.79,1.2,2025-10-26T18:46:03Z,us_all
VHC,21.81,2.75,18.152500009536745,16.712600021362306,0.10440820674905092,0.2253968253968254,-0.08630085047609803,0.27246209116637155,VirnetX Holding Corporation,Technology,Software - Infrastructure,0.09,-0.2857142857142857,-380.94,-82.16667,-0.42337,,11.918033,,-0.22269474193319969,2.8087573,0.0,0.0,2025-10-26T18:46:03Z,us_all
SPOT,645.78,982.92,682.6100006103516,697.5499987792969,0.031170039595901988,1.3977766973706687,-0.03833093502162843,-0.09873975563791293,Spotify Technology S.A.,Communication Services,Internet Content & Information,132.89,0.18313580433305665,0.1111177993137904,0.096829996,0.14807999,66.71140313187955,144.79373,,0.02194788875800113,20.052166,0.0,0.0,2025-10-26T18:46:03Z,us_all
DFIV,46.42,47.91,46.045000076293945,45.824170989990236,0.008736988364597636,0.6739341085271318,0.011769770886194575,0.005632545979043835,Dimensional International Value ETF,,,,,,,,,14.136758,,,,3.11,,2025-10-26T18:46:03Z,us_all
IYE,46.81,39.9,46.71800003051758,46.767330474853516,0.01747184732661583,0.5310212126900694,0.023840772604667215,-0.042935973843234554,iShares U.S. Energy ETF,,,0.98,,,,,,16.718584,,,1.4876375,2.78,,2025-10-26T18:46:03Z,us_all
AMZA,39.2,1.83,39.037489128112796,40.37334465026856,0.02100186821458478,1.0535331905781584,0.020408173397928442,-0.03762381782587099,InfraCap MLP ETF,,,,,,,,,15.414405,,,,8.42,,2025-10-26T18:46:03Z,us_all
QEFA,89.15,2.73,88.42500076293945,87.72924041748047,0.008077053594756571,0.5981369504821049,0.004054517475386099,0.022831548647979538,SPDR MSCI EAFE StrategicFactors ETF,,,,,,,,,18.070112,,,,2.88,,2025-10-26T18:46:03Z,us_all
SOXS,3.72,1003.72,4.355000019073486,5.584749736785889,0.10925500173379932,0.7653123719391073,-0.0837438224042294,-0.2994350153113221,Direxion Daily Semiconductor Bear 3X Shares,,,,,,,,,,,,,11.56,,2025-10-26T18:46:03Z,us_all
LSGR,45.06,1.73,44.52175045013428,43.91040008544922,0.013649738725889178,0.6452452192012489,0.01557362877449342,0.019479639053696207,Natixis Loomis Sayles Focused Growth ETF,,,,,,,,,36.53622,,,,0.05,,2025-10-26T18:46:03Z,us_all
MMCA,21.87,1.42,21.77620792388916,21.599190979003907,0.002142524674398632,0.3366382291906848,0.0016947123994695001,0.010715924944451505,NYLI MacKay California Muni Intermediate ETF,,,,,,,,,,,,,3.44,,2025-10-26T18:46:03Z,us_all
DYNF,59.94,212.28,59.12999992370605,58.28140823364258,0.013010629102580492,0.6513943323130442,0.01921437216512567,0.017138949877868903,iShares U.S. Equity Factor Rotation Active ETF,,,,,,,,,27.057722,,,,1.02,,2025-10-26T18:46:03Z,us_all
SLXN,3.44,1.35,3.676249992847443,4.866219997406006,0.055191028823875034,0.09052880519777746,-0.02272725117600638,-0.06521739271277516,Silexion Therapeutics Corp,Healthcare,Biotechnology,0.01,,,0.0,,,,,-2.018054344931,-0.10628437,0.0,0.0,2025-10-26T18:46:03Z,us_all
HRTG,24.41,12.63,24.65800008773804,24.122400016784667,0.05158015133991605,0.50336348874971,0.06269049094922785,-0.01810139790391141,"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,0.76,0.11079159970523378,0.17486772240984452,0.31182,0.33491,2.216166313057425,7.034582,4.570878492527616,-0.09635178602340211,1.8676358,0.0,0.0,2025-10-26T18:46:03Z,us_all
BATRK,39.41,10.22,40.27100028991699,41.79060012817383,0.017245454481972004,0.8340888485947416,0.006127181253152925,-0.03901483881019763,"Atlanta Braves Holdings, Inc.",Communication Services,Entertainment,2.52,0.034465642837854915,-0.021227345136900787,0.13374,-0.03964,67.56074641027263,,,-0.005449716252730413,4.7305245,0.0,0.0,2025-10-26T18:46:03Z,us_all
NTES,146.71,90.69,149.77050094604493,145.17437881469726,0.02943610265550939,0.6435175074616001,-0.01012077411814627,-0.006164398004470328,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,93.94,0.017658350333651818,0.3142878128983853,0.32487,0.24448,9.205754290334335,19.639894,0.6915455633802818,0.13138914949935943,3.1272783,1.98,0.3758,2025-10-26T18:46:03Z,us_all
IYK,69.2,12.63,68.49699935913085,68.9906462097168,0.01035299748434722,1.2555144540347993,-0.0024507105608875257,0.016451161678386006,iShares US Consumer Staples ETF,,,0.26,,,,,,22.321726,,,0.37475085,2.43,,2025-10-26T18:46:03Z,us_all
TY,34.19,1.15,33.99550018310547,33.646413497924804,0.014770408627206069,0.9789380005932957,0.014239084997703877,0.011538443741170745,Tri-Continental Corporation,Financial Services,Asset Management,1.79,,,0.88003,0.12047,,7.770454,,,0.9599079,3.27,0.2598,2025-10-26T18:46:03Z,us_all
MNMD,12.38,25.89,12.421000099182129,10.726000022888183,0.07428454865932771,0.39516431711637623,-0.09304025930999249,0.16026242042361005,Mind Medicine (MindMed) Inc.,Healthcare,Biotechnology,0.94,,,0.0,-0.59114,,,,-0.1269235491323608,5.0613246,0.0,0.0,2025-10-26T18:46:03Z,us_all
ARKK,89.33,808.33,88.32299995422363,82.15279983520507,0.03731670743298545,0.633241737748561,0.035830288077770334,0.07496995753704772,ARK Innovation ETF,,,,,,,,,41.897545,,,,0.0,,2025-10-26T18:46:03Z,us_all
RIOX,38.84,18.75,38.35800037384033,28.5107000541687,0.18469726719483415,0.5627880482626483,0.1078151349468146,0.32604981012471934,Defiance Daily Target 2X Long RIOT ETF,,,,,,,,,,,,,0.0,,2025-10-26T18:46:03Z,us_all
ZENA,4.97,9.34,5.488000011444091,5.186000013351441,0.12548147842551627,0.5781324820430965,-0.06578954326620357,,"ZenaTech, Inc.",Technology,Software - Infrastructure,0.16,0.07433497105715259,-0.04567781654555574,-1.74416,-0.74754,729.1711267716165,,,-0.09793952689845899,-8.628472,0.0,0.0,2025-10-26T18:46:03Z,us_all
HAP,57.57,1.06,57.30200004577637,56.20900001525879,0.01301520398109037,0.6210841732497957,0.004361479437037907,0.007701708707906096,VanEck Natural Resources ETF,,,,,,,,,18.70693,,,,2.12,,2025-10-26T18:46:03Z,us_all
VOR,27.19,13.9,32.89375,35.47899993896485,0.08549359627225539,0.5416825611080137,-0.0624137746876684,-0.1912551636558507,Vor Biopharma Inc.,Healthcare,Biotechnology,0.19,,,0.0,-1.2094885376148308,,,,-0.6121935549675729,-0.113446236,0.0,0.0,2025-10-26T18:46:03Z,us_all
IBDZ,26.7,3.27,26.540786266326904,26.350977783203124,0.004561247065117125,0.5821035850059273,0.0030052562428228846,0.01316591903844233,iShares iBonds Dec 2034 Term Corporate ETF,,,,,,,,,,,,,4.83,,2025-10-26T18:46:03Z,us_all
FRPH,24.99,1.33,24.555499935150145,24.998400039672852,0.021951633419561457,0.8876794595101811,-0.011080359381611449,0.017508156128914765,"FRP Holdings, Inc.",Real Estate,Real Estate Services,0.48,0.0064568977979087006,0.23591682419659735,-0.08523,0.011670001,50.12641189591078,89.23215,,0.05020021944815683,1.1188984,0.0,0.0,2025-10-26T18:46:03Z,us_all
ESTC,88.2,154.79,84.36650047302246,84.69240005493164,0.03954484370182585,0.835617296964655,0.08674215091761428,0.026178011400685763,Elastic N.V.,Technology,Software - Application,9.37,0.17041854431513404,-0.019678125588267908,-0.02243,-0.09648,,47.675674,,0.03705860991512863,9.648835,0.0,0.0,2025-10-26T18:46:03Z,us_all
MASS,8.51,2.81,8.610500001907349,7.272800016403198,0.06391639723273401,0.5179168368350199,-0.005841143491100653,0.06242197075065481,908 Devices Inc.,Healthcare,Medical Devices,0.31,0.1871827032192559,-1.269050575283503,-0.64204,-0.53401,,,,-0.15175994263971743,2.0620306,0.0,0.0,2025-10-26T18:46:03Z,us_all
ANGL,29.63,24.28,29.513307285308837,29.359006805419924,0.004049954824040348,0.8696872445057292,0.005770539089512194,0.004969063598916357,VanEck Fallen Angel High Yield Bond ETF,,,,,,,,,61.97505,,,,6.09,,2025-10-26T18:46:03Z,us_all
OSEA,30.75,2.09,30.265699863433838,29.691940002441406,0.010813005294533972,0.47321625394959216,0.009354992482673685,0.0563380060206955,Harbor International Compounders ETF,,,,,,,,,24.555021,,,,0.45,,2025-10-26T18:46:03Z,us_all
MRAM,10.62,4.81,10.633249950408935,8.434300003051758,0.07840328029074725,0.5990890141280012,0.07489876139136453,0.2919707470274542,"Everspin Technologies, Inc.",Technology,Semiconductors,0.24,-0.20956637653885357,-0.1463957426221577,-0.14854999,0.0276,,117.99999,,0.037263065704212235,3.7407537,0.0,0.0,2025-10-26T18:46:03Z,us_all
SLGB,5.1,7.97,,,,0.12105700940559216,0.4782608214908983,,Smart Logistics Global Limited,Industrials,Integrated Freight & Logistics,0.21,,,0.028399998,0.06559,16.79503034222838,170.0,,,1.8365142,0.0,0.0,2025-10-26T18:46:03Z,us_all
MCS,13.39,3.09,14.048500061035156,14.94192907333374,0.03686119020891816,0.8519595503667375,0.017477241533241594,-0.1455009394939598,The Marcus Corporation,Communication Services,Entertainment,0.42,0.008203406092588184,0.029895977004086156,0.06506,0.032980002,7.908309994655265,28.489363,,-0.005807006987290256,0.9349906,2.39,0.5957,2025-10-26T18:46:03Z,us_all
HBDC,25.17,1.56,25.176949977874756,25.144883270263673,0.010693724013760836,0.06764374295377677,0.002988002169362014,0.0007552512175117432,Hilton Bdc Corporate Bond ETF,,,,,,,,,,,,,,,2025-10-26T18:46:03Z,us_all
